"Date ","Symbol ","Security Name ","Client Name ","Buy / Sell ","Quantity Traded ","Trade Price / Wght. Avg. Price ","Remarks "
"25-APR-2024","KANDARP","Kandarp Dg Smart Bpo Ltd","MITTAL PUNEET","BUY","60,000","28.71","-"
"25-APR-2024","KANDARP","Kandarp Dg Smart Bpo Ltd","MITTAL PUNEET","SELL","80,000","29.31","-"
"25-APR-2024","KANDARP","Kandarp Dg Smart Bpo Ltd","PRITESH PRAKASH CHAVAN","SELL","60,000","28.14","-"
"25-APR-2024","KIRLPNU","Kirloskar Pneumatic Com L","GRAVITON RESEARCH CAPITAL LLP","BUY","4,08,916","867.43","-"
"25-APR-2024","KIRLPNU","Kirloskar Pneumatic Com L","GRAVITON RESEARCH CAPITAL LLP","SELL","4,08,916","867.96","-"
"25-APR-2024","KRYSTAL","Krystal Integrated Ser L","VIRAL DINESH SHAH","BUY","76,460","765.06","-"
"25-APR-2024","KRYSTAL","Krystal Integrated Ser L","VIRAL DINESH SHAH","SELL","76,460","765.77","-"
"25-APR-2024","LEXUS","Lexus Granito (India) Ltd","KRUNALKUMAR KANUJI THAKOR","BUY","1,35,600","48.14","-"
"25-APR-2024","LEXUS","Lexus Granito (India) Ltd","KRUNALKUMAR KANUJI THAKOR","SELL","1,25,831","48.54","-"
"25-APR-2024","LIBAS","Libas Consu Products Ltd","PRAGNESH ROHITKUMAR PANDYA","BUY","1,52,396","20.43","-"
"25-APR-2024","LIBAS","Libas Consu Products Ltd","PRAGNESH ROHITKUMAR PANDYA","SELL","12,814","19.84","-"
"25-APR-2024","MCX","Multi Commodity Exchange","GRAVITON RESEARCH CAPITAL LLP","BUY","4,28,680","4,048.67","-"
"25-APR-2024","MCX","Multi Commodity Exchange","GRAVITON RESEARCH CAPITAL LLP","SELL","4,27,880","4,062.06","-"
"25-APR-2024","MOIL","MOIL Limited","GRAVITON RESEARCH CAPITAL LLP","BUY","11,14,035","417.88","-"
"25-APR-2024","MOIL","MOIL Limited","GRAVITON RESEARCH CAPITAL LLP","SELL","11,14,035","417.54","-"
"25-APR-2024","NDTV","New Delhi Television Limi","GRAVITON RESEARCH CAPITAL LLP","BUY","3,62,104","234.51","-"
"25-APR-2024","NDTV","New Delhi Television Limi","GRAVITON RESEARCH CAPITAL LLP","SELL","3,62,104","234.80","-"
"25-APR-2024","NDTV","New Delhi Television Limi","INFINITY DATA TECHNOLOGIES PRIVATE LIMITED","BUY","4,12,379","233.28","-"
"25-APR-2024","NDTV","New Delhi Television Limi","INFINITY DATA TECHNOLOGIES PRIVATE LIMITED","SELL","2,61,217","230.93","-"
"25-APR-2024","ONEPOINT","One Point One Sol Ltd","BNP PARIBAS FINANCIAL MARKETS","BUY","9,86,663","54.75","-"
"25-APR-2024","ORIENTCEM","Orient Cement Ltd.","GRAVITON RESEARCH CAPITAL LLP","BUY","13,36,583","242.47","-"
"25-APR-2024","ORIENTCEM","Orient Cement Ltd.","GRAVITON RESEARCH CAPITAL LLP","SELL","13,36,583","242.26","-"
"25-APR-2024","RATNAVEER","Ratnaveer Precision Eng L","JAINAM BROKING LIMITED","BUY","2,55,500","143.25","-"
"25-APR-2024","RATNAVEER","Ratnaveer Precision Eng L","JAINAM BROKING LIMITED","SELL","2","144.00","-"
"25-APR-2024","RBA","Restaurant Brand Asia Ltd","FMRC FIDELITY EMERGING MARKETS FUND","SELL","25,84,580","100.26","-"
"25-APR-2024","RBS","Ramdevbaba Solvent Ltd","MANSI SHARE AND STOCK ADVISORS PVT LTD","BUY","1,76,000","117.30","-"
"25-APR-2024","SPARC","Sun Pharma Advanced Resea","MANSI SHARE AND STOCK ADVISORS PVT LTD","BUY","26,91,489","270.91","-"
"25-APR-2024","SPARC","Sun Pharma Advanced Resea","MANSI SHARE AND STOCK ADVISORS PVT LTD","SELL","15,67,203","272.43","-"
"25-APR-2024","SUMEETINDS","Sumeet Ind Limited","ESAAR (INDIA) LIMITED","SELL","10,00,000","2.20","-"
"25-APR-2024","TGL","Teerth Gopicon Limited","MULTIPLIER SHARE & STOCK ADVISORS PRIVATE LIMITED","SELL","60,000","164.90","-"
"25-APR-2024","TGL","Teerth Gopicon Limited","VORA FINANCIAL SERVICES PVT LTD","SELL","60,000","175.19","-"
"25-APR-2024","TRU","TruCap Finance Limited","OSC GLOBAL PROCESSING PRIVATE LIMITED","BUY","8,62,000","64.07","-"
"25-APR-2024","TRU","TruCap Finance Limited","OSC GLOBAL PROCESSING PRIVATE LIMITED","SELL","7,81,676","62.99","-"
"25-APR-2024","VIRINCHI","Virinchi Limited","CRONY VYAPAR PVT LTD","BUY","12,78,633","40.53","-"
"25-APR-2024","VIRINCHI","Virinchi Limited","CRONY VYAPAR PVT LTD","SELL","13,25,124","40.38","-"
"26-APR-2024","BPL","BPL Ltd.","GRAVITON RESEARCH CAPITAL LLP","BUY","3,33,570","114.25","-"
"26-APR-2024","BPL","BPL Ltd.","GRAVITON RESEARCH CAPITAL LLP","SELL","3,33,570","114.17","-"
"26-APR-2024","BTML","Bodhi Tree Multimedia Ltd","VIKAS KUMAR VERMA HUF","BUY","9,30,559","18.15","-"
"26-APR-2024","BTML","Bodhi Tree Multimedia Ltd","VIKAS KUMAR VERMA HUF","SELL","5,49,445","17.98","-"
"26-APR-2024","CPS","C P S Shapers Limited","PARAGRAPH SECURITIES PRIVATE LIMITED","SELL","21,000","381.00","-"
"26-APR-2024","CPS","C P S Shapers Limited","VALUE PROLIFIC CONSULTING SERVICES PVT LTD","BUY","21,000","381.00","-"
"26-APR-2024","ESSENTIA","Integra Essentia Limited","MULTIPLIER SHARE & STOCK ADVISORS PRIVATE LIMITED","BUY","10,00,762","4.05","-"
"26-APR-2024","ESSENTIA","Integra Essentia Limited","MULTIPLIER SHARE & STOCK ADVISORS PRIVATE LIMITED","SELL","54,00,000","4.05","-"
"26-APR-2024","GLOBE","Globe Textiles (I) Ltd.","AVANCE VENTURES PRIVATE LIMITED","SELL","25,00,000","3.55","-"
"26-APR-2024","GLOBE","Globe Textiles (I) Ltd.","INTERTICK DEVELOPERS PRIVATE LIMITED","BUY","25,28,610","3.55","-"
"26-APR-2024","IDEA","Vodafone Idea Limited","ATC TELECOM INFRASTRUCTURE PRIVATE LIMITED","SELL","1,44,00,00,000","12.78","-"
"26-APR-2024","IDEA","Vodafone Idea Limited","CITIGROUP GLOBAL MARKETS MAURITIUS PVT LTD","BUY","49,12,50,000","12.70","-"
"26-APR-2024","IDEA","Vodafone Idea Limited","CITIGROUP GLOBAL MARKETS MAURITIUS PVT LTD","SELL","98,74,855","13.47","-"
"26-APR-2024","JTLIND","JTL INDUSTRIES LIMITED","SAROJ GUPTA","BUY","9,64,936","217.21","-"
"26-APR-2024","JTLIND","JTL INDUSTRIES LIMITED","SAROJ GUPTA","SELL","9,64,936","217.58","-"
"26-APR-2024","JTLIND","JTL INDUSTRIES LIMITED","SRESTHA FINVEST LIMITED","BUY","19,09,184","218.74","-"
"26-APR-2024","JTLIND","JTL INDUSTRIES LIMITED","SRESTHA FINVEST LIMITED","SELL","19,09,184","218.76","-"
"26-APR-2024","KBCGLOBAL","KBC Global Limited","MINERVA VENTURES FUND","BUY","1,00,00,000","2.05","-"
"26-APR-2024","KBCGLOBAL","KBC Global Limited","RANDEEP SINGH","BUY","56,96,000","2.07","-"
"26-APR-2024","KBCGLOBAL","KBC Global Limited","RANDEEP SINGH","SELL","10,80,000","2.05","-"
"26-APR-2024","KECL","Kirloskar Electric Co Ltd","GRAVITON RESEARCH CAPITAL LLP","BUY","4,04,951","129.60","-"
"26-APR-2024","KECL","Kirloskar Electric Co Ltd","GRAVITON RESEARCH CAPITAL LLP","SELL","4,04,951","129.55","-"
"26-APR-2024","LEXUS","Lexus Granito (India) Ltd","NK SECURITIES RESEARCH PRIVATE LIMITED","BUY","1,53,218","54.73","-"
"26-APR-2024","LEXUS","Lexus Granito (India) Ltd","NK SECURITIES RESEARCH PRIVATE LIMITED","SELL","1,53,218","54.87","-"
"26-APR-2024","LEXUS","Lexus Granito (India) Ltd","SANDIP SUKHABHAI KHANT","BUY","1,29,308","55.87","-"
"26-APR-2024","LEXUS","Lexus Granito (India) Ltd","SANDIP SUKHABHAI KHANT","SELL","1,51,106","55.44","-"
"26-APR-2024","LIBAS","Libas Consu Products Ltd","PRAGNESH ROHITKUMAR PANDYA","SELL","1,39,282","21.10","-"
"26-APR-2024","MOHITIND","Mohit Industries Ltd","KRUNALKUMAR KANUJI THAKOR","BUY","21,200","22.79","-"
"26-APR-2024","MOHITIND","Mohit Industries Ltd","KRUNALKUMAR KANUJI THAKOR","SELL","84,821","22.09","-"
"26-APR-2024","MOIL","MOIL Limited","GRAVITON RESEARCH CAPITAL LLP","BUY","13,63,968","421.75","-"
"26-APR-2024","MOIL","MOIL Limited","GRAVITON RESEARCH CAPITAL LLP","SELL","13,63,968","421.54","-"
"26-APR-2024","NAMAN","Naman In-Store (India) L","SRI ASHOK AND SONS","SELL","52,800","118.44","-"
"26-APR-2024","ROML","Raj Oil Mills Limited","MUDUPULAVEMULA SURENDRANADHA REDDY","BUY","1,06,227","78.02","-"
"26-APR-2024","ROML","Raj Oil Mills Limited","MUDUPULAVEMULA SURENDRANADHA REDDY","SELL","1,06,227","77.95","-"
"26-APR-2024","ROML","Raj Oil Mills Limited","NK SECURITIES RESEARCH PRIVATE LIMITED","BUY","1,01,875","79.40","-"
"26-APR-2024","ROML","Raj Oil Mills Limited","NK SECURITIES RESEARCH PRIVATE LIMITED","SELL","1,01,875","79.59","-"
"26-APR-2024","SDBL","Som Dist & Brew Ltd","GRAVITON RESEARCH CAPITAL LLP","BUY","4,64,714","341.18","-"
"26-APR-2024","SDBL","Som Dist & Brew Ltd","GRAVITON RESEARCH CAPITAL LLP","SELL","4,64,714","341.39","-"
"26-APR-2024","SDBL","Som Dist & Brew Ltd","RAVI SHANKARAN","BUY","59","335.96","-"
"26-APR-2024","SDBL","Som Dist & Brew Ltd","RAVI SHANKARAN","SELL","5,90,059","337.74","-"
"26-APR-2024","SUMEETINDS","Sumeet Ind Limited","ESAAR (INDIA) LIMITED","SELL","20,00,000","2.28","-"
"26-APR-2024","SUMEETINDS","Sumeet Ind Limited","MANSUKH SECURITIES & FINANCE LTD","BUY","11,64,430","2.30","-"
"26-APR-2024","ZENSARTECH","Zensar Technologies -Depo","GRAVITON RESEARCH CAPITAL LLP","BUY","14,19,588","625.81","-"
"26-APR-2024","ZENSARTECH","Zensar Technologies -Depo","GRAVITON RESEARCH CAPITAL LLP","SELL","14,19,588","626.17","-"
"29-APR-2024","AARTISURF","Aarti Surfactants Limited","GRAVITON RESEARCH CAPITAL LLP","BUY","72,044","727.83","-"
"29-APR-2024","AARTISURF","Aarti Surfactants Limited","GRAVITON RESEARCH CAPITAL LLP","SELL","72,044","728.42","-"
"29-APR-2024","AARTISURF","Aarti Surfactants Limited","MAGPRO SECURITIES PVT LTD","BUY","92,963","730.77","-"
"29-APR-2024","AARTISURF","Aarti Surfactants Limited","MAGPRO SECURITIES PVT LTD","SELL","91,963","732.65","-"
"29-APR-2024","AARTISURF","Aarti Surfactants Limited","NK SECURITIES RESEARCH PRIVATE LIMITED","BUY","63,830","741.16","-"
"29-APR-2024","AARTISURF","Aarti Surfactants Limited","NK SECURITIES RESEARCH PRIVATE LIMITED","SELL","63,830","741.59","-"
"29-APR-2024","AARTISURF","Aarti Surfactants Limited","PRRSAAR COMMODITIES PVT LTD","BUY","62,720","731.52","-"
"29-APR-2024","AARTISURF","Aarti Surfactants Limited","PRRSAAR COMMODITIES PVT LTD","SELL","62,720","730.53","-"
"29-APR-2024","AARTISURF","Aarti Surfactants Limited","QE SECURITIES LLP","BUY","1,25,646","734.13","-"
"29-APR-2024","AARTISURF","Aarti Surfactants Limited","QE SECURITIES LLP","SELL","1,27,053","732.52","-"
"29-APR-2024","AARTISURF","Aarti Surfactants Limited","SILVER LINE VENTURES PRIVATE LIMITED","BUY","49,538","748.00","-"
"29-APR-2024","AARTISURF","Aarti Surfactants Limited","SILVER LINE VENTURES PRIVATE LIMITED","SELL","29,871","762.89","-"
"29-APR-2024","AARTISURF","Aarti Surfactants Limited","YUGA STOCKS AND COMMODITIES PRIVATE LIMITED  .","BUY","1,18,432","758.64","-"
"29-APR-2024","AARTISURF","Aarti Surfactants Limited","YUGA STOCKS AND COMMODITIES PRIVATE LIMITED  .","SELL","1,18,432","772.95","-"
"29-APR-2024","ABINFRA","A B Infrabuild Limited","HERANBA CROP CARE LIMITED","SELL","3,50,000","55.40","-"
"29-APR-2024","ABINFRA","A B Infrabuild Limited","SADASHIV KANYANA SHETTY","SELL","6,60,000","55.40","-"
"29-APR-2024","ADROITPP","Adroit Infotech Limited","KAILASHBEN ASHOKKUMAR PATEL","SELL","2,20,000","4.72","-"
"29-APR-2024","ADROITPP","Adroit Infotech Limited","SHARE INDIA SECURITIES LIMITED","BUY","1,90,835","4.90","-"
"29-APR-2024","ADROITPP","Adroit Infotech Limited","SHARE INDIA SECURITIES LIMITED","SELL","1,80,835","4.89","-"
"29-APR-2024","HINDMOTORS","Hindustan Motors Limited","ANKITA VISHAL SHAH","BUY","10,46,806","31.07","-"
"29-APR-2024","HINDMOTORS","Hindustan Motors Limited","ANKITA VISHAL SHAH","SELL","10,46,806","31.42","-"
"29-APR-2024","HINDMOTORS","Hindustan Motors Limited","MANSI SHARE AND STOCK ADVISORS PVT LTD","BUY","16,00,020","31.47","-"
"29-APR-2024","HINDMOTORS","Hindustan Motors Limited","MANSI SHARE AND STOCK ADVISORS PVT LTD","SELL","16,00,020","31.47","-"
"29-APR-2024","HINDMOTORS","Hindustan Motors Limited","YUGA STOCKS AND COMMODITIES PRIVATE LIMITED  .","BUY","12,50,000","31.50","-"
"29-APR-2024","HINDMOTORS","Hindustan Motors Limited","YUGA STOCKS AND COMMODITIES PRIVATE LIMITED  .","SELL","10,00,000","31.50","-"
"29-APR-2024","JTLIND","JTL INDUSTRIES LIMITED","SAROJ GUPTA","BUY","13,36,045","228.91","-"
"29-APR-2024","JTLIND","JTL INDUSTRIES LIMITED","SAROJ GUPTA","SELL","13,36,045","228.69","-"
"29-APR-2024","MCX","Multi Commodity Exchange","GRAVITON RESEARCH CAPITAL LLP","BUY","2,65,875","4,044.71","-"
"29-APR-2024","MCX","Multi Commodity Exchange","GRAVITON RESEARCH CAPITAL LLP","SELL","2,66,075","4,043.39","-"
"29-APR-2024","NAMAN","Naman In-Store (India) L","AG DYNAMIC FUNDS LIMITED","SELL","56,000","121.00","-"
"29-APR-2024","PERFECT","Perfect Infraengineer Ltd","ANCHAL BANSAL","BUY","1,11,000","40.70","-"
"29-APR-2024","PERFECT","Perfect Infraengineer Ltd","ANCHAL BANSAL","SELL","99,000","42.59","-"
"29-APR-2024","PRUDMOULI","PrudentialSugar-Roll Sett","PILOT CONSULTANTS PVT LTD","SELL","1,87,444","24.50","-"
"29-APR-2024","RBS","Ramdevbaba Solvent Ltd","MANSI SHARE AND STOCK ADVISORS PVT LTD","BUY","1,15,200","107.20","-"
"29-APR-2024","RBS","Ramdevbaba Solvent Ltd","MANSI SHARE AND STOCK ADVISORS PVT LTD","SELL","44,800","108.97","-"
"29-APR-2024","SHIVALIK","Shivalik Rasayan Limited","YUGA STOCKS AND COMMODITIES PRIVATE LIMITED  .","BUY","82,147","686.23","-"
"29-APR-2024","SHIVALIK","Shivalik Rasayan Limited","YUGA STOCKS AND COMMODITIES PRIVATE LIMITED  .","SELL","62,147","691.95","-"
"29-APR-2024","SHIVAMILLS","Shiva Mills Limited","AMIT KUMAR JAIN HUF","BUY","60,000","110.58","-"
"29-APR-2024","SHIVAMILLS","Shiva Mills Limited","AMIT KUMAR JAIN HUF","SELL","30,000","110.75","-"
"29-APR-2024","SHIVAMILLS","Shiva Mills Limited","SILVER LINE VENTURES PRIVATE LIMITED","BUY","63,190","108.82","-"
"29-APR-2024","SHIVAMILLS","Shiva Mills Limited","SILVER LINE VENTURES PRIVATE LIMITED","SELL","48,190","110.51","-"
"29-APR-2024","SUMEETINDS","Sumeet Ind Limited","ESAAR (INDIA) LIMITED","SELL","9,42,617","2.20","-"
"29-APR-2024","SUMEETINDS","Sumeet Ind Limited","PROFIN COMMODITIES PRIVATE LIMITED","BUY","9,99,000","2.20","-"
"29-APR-2024","TRU","TruCap Finance Limited","OSC GLOBAL PROCESSING PRIVATE LIMITED","BUY","6,35,000","63.72","-"
"29-APR-2024","TRU","TruCap Finance Limited","OSC GLOBAL PROCESSING PRIVATE LIMITED","SELL","4,48,085","62.95","-"
"29-APR-2024","VAKRANGEE","Vakrangee Limited","GRAVITON RESEARCH CAPITAL LLP","BUY","60,20,839","27.63","-"
"29-APR-2024","VAKRANGEE","Vakrangee Limited","GRAVITON RESEARCH CAPITAL LLP","SELL","60,20,839","27.62","-"
"29-APR-2024","VAKRANGEE","Vakrangee Limited","HRTI PRIVATE LIMITED","BUY","69,09,624","27.71","-"
"29-APR-2024","VAKRANGEE","Vakrangee Limited","HRTI PRIVATE LIMITED","SELL","71,97,797","27.64","-"
"29-APR-2024","VAKRANGEE","Vakrangee Limited","MANSI SHARE AND STOCK ADVISORS PVT LTD","BUY","76,67,528","28.02","-"
"29-APR-2024","VAKRANGEE","Vakrangee Limited","MANSI SHARE AND STOCK ADVISORS PVT LTD","SELL","52,33,929","27.79","-"
"29-APR-2024","VIJIFIN","Viji Finance Limited","VIJAY KOTHARI","BUY","7,23,484","3.97","-"
"29-APR-2024","VIRINCHI","Virinchi Limited","CRONY VYAPAR PVT LTD","BUY","8,59,592","41.19","-"
"29-APR-2024","VIRINCHI","Virinchi Limited","CRONY VYAPAR PVT LTD","SELL","11,20,141","41.29","-"
"30-APR-2024","ATALREAL","Atal Realtech Limited","PRASHANT GUPTA","BUY","4,96,591","8.97","-"
"30-APR-2024","ATALREAL","Atal Realtech Limited","PRASHANT GUPTA","SELL","2,39,364","9.22","-"
"30-APR-2024","BFUTILITIE","BF Utilities Limited","GRAVITON RESEARCH CAPITAL LLP","BUY","2,43,843","854.58","-"
"30-APR-2024","BFUTILITIE","BF Utilities Limited","GRAVITON RESEARCH CAPITAL LLP","SELL","2,43,843","854.64","-"
"30-APR-2024","BTML","Bodhi Tree Multimedia Ltd","BENGAL TIGER CAPITAL ADVISORS LLP","SELL","7,00,000","17.71","-"
"30-APR-2024","BTML","Bodhi Tree Multimedia Ltd","FAST TRACK FINSEC PRIVATE LIMITED","BUY","7,70,877","17.73","-"
"30-APR-2024","BTML","Bodhi Tree Multimedia Ltd","FAST TRACK FINSEC PRIVATE LIMITED","SELL","7,09,322","17.79","-"
"30-APR-2024","CARTRADE","Cartrade Tech Limited","CMDB II","SELL","3,75,000","700.15","-"
"30-APR-2024","CSLFINANCE","CSL Finance Limited","BLUE DAIMOND PROPERTIES PRIVATE LIMITED","BUY","5,00,010","402.36","-"
"30-APR-2024","CSLFINANCE","CSL Finance Limited","KITARA PIIN 1103","SELL","6,40,000","402.81","-"
"30-APR-2024","CSLFINANCE","CSL Finance Limited","MANSI SHARE AND STOCK ADVISORS PVT LTD","BUY","52,339","405.32","-"
"30-APR-2024","CSLFINANCE","CSL Finance Limited","MANSI SHARE AND STOCK ADVISORS PVT LTD","SELL","1,33,483","430.31","-"
"30-APR-2024","DYNAMIC","Dynamic Srvcs & Sec Ltd","MULTIPLIER SHARE & STOCK ADVISORS PRIVATE LIMITED","BUY","31,000","263.55","-"
"30-APR-2024","DYNAMIC","Dynamic Srvcs & Sec Ltd","MULTIPLIER SHARE & STOCK ADVISORS PRIVATE LIMITED","SELL","96,000","263.55","-"
"30-APR-2024","GSLSU","Global Surfaces Limited","HJS SECURITIES PRIVATE LIMITED","BUY","5,66,352","230.28","-"
"30-APR-2024","GSLSU","Global Surfaces Limited","HJS SECURITIES PRIVATE LIMITED","SELL","5,40,498","234.29","-"
"30-APR-2024","GSLSU","Global Surfaces Limited","SAJM GLOBAL IMPEX PRIVATE LIMITED","BUY","3,28,142","232.26","-"
"30-APR-2024","GSLSU","Global Surfaces Limited","SAJM GLOBAL IMPEX PRIVATE LIMITED","SELL","3,28,142","235.72","-"
"30-APR-2024","GSLSU","Global Surfaces Limited","SW CAPITAL PRIVATE LIMITED","BUY","3,57,576","234.56","-"
"30-APR-2024","GSLSU","Global Surfaces Limited","SW CAPITAL PRIVATE LIMITED","SELL","2,78,825","227.93","-"
"30-APR-2024","GSLSU","Global Surfaces Limited","VT CAPITAL MARKET PVT LTD","BUY","2,31,376","235.71","-"
"30-APR-2024","GSLSU","Global Surfaces Limited","VT CAPITAL MARKET PVT LTD","SELL","2,31,376","229.61","-"
"30-APR-2024","HISARMETAL","Hisar Metal Ind. Limited","SILVER LINE VENTURES PRIVATE LIMITED","BUY","60,000","218.65","-"
"30-APR-2024","HISARMETAL","Hisar Metal Ind. Limited","SILVER LINE VENTURES PRIVATE LIMITED","SELL","60,000","221.28","-"
"30-APR-2024","JNKINDIA","JNK India Limited","DSP MUTUAL FUND","BUY","5,00,000","621.00","-"
"30-APR-2024","JNKINDIA","JNK India Limited","ELIXIR WEALTH MANAGEMENT PRIVATE LIMITED","BUY","5,09,981","681.63","-"
"30-APR-2024","JNKINDIA","JNK India Limited","ELIXIR WEALTH MANAGEMENT PRIVATE LIMITED","SELL","5,04,027","680.94","-"
"30-APR-2024","JNKINDIA","JNK India Limited","GRT STRATEGIC VENTURES LLP","BUY","7,69,636","672.82","-"
"30-APR-2024","JNKINDIA","JNK India Limited","GRT STRATEGIC VENTURES LLP","SELL","7,69,636","673.13","-"
"30-APR-2024","JNKINDIA","JNK India Limited","KOTAK MAHINDRA MUTUAL FUND","BUY","3,12,051","647.81","-"
"30-APR-2024","JNKINDIA","JNK India Limited","KOTAK MAHINDRA MUTUAL FUND -MULTICAP FUND","BUY","9,00,000","649.02","-"
"30-APR-2024","JNKINDIA","JNK India Limited","NK SECURITIES RESEARCH PRIVATE LIMITED","BUY","10,01,964","673.22","-"
"30-APR-2024","JNKINDIA","JNK India Limited","NK SECURITIES RESEARCH PRIVATE LIMITED","SELL","10,01,964","673.55","-"
"30-APR-2024","JNKINDIA","JNK India Limited","SETU SECURITIES PVT LTD","BUY","2,94,222","679.17","-"
"30-APR-2024","JNKINDIA","JNK India Limited","SETU SECURITIES PVT LTD","SELL","2,87,222","681.74","-"
"30-APR-2024","JNKINDIA","JNK India Limited","VIJIT TRADING","BUY","4,39,575","680.14","-"
"30-APR-2024","JNKINDIA","JNK India Limited","VIJIT TRADING","SELL","4,39,575","681.39","-"
"30-APR-2024","KANDARP","Kandarp Dg Smart Bpo Ltd","MITTAL PUNEET","BUY","80,000","30.75","-"
"30-APR-2024","KANDARP","Kandarp Dg Smart Bpo Ltd","MITTAL PUNEET","SELL","84,000","31.45","-"
"30-APR-2024","KECL","Kirloskar Electric Co Ltd","GRAVITON RESEARCH CAPITAL LLP","BUY","3,72,196","137.69","-"
"30-APR-2024","KECL","Kirloskar Electric Co Ltd","GRAVITON RESEARCH CAPITAL LLP","SELL","3,72,196","137.69","-"
"30-APR-2024","MPTODAY","M P Today Media Limited","RASADA ENTERPRISES PRIVATE LIMITED","BUY","24,000","36.52","-"
"30-APR-2024","MTNL","Maha Tel Nigam Ltd.","ANKITA VISHAL SHAH","BUY","30,16,310","40.54","-"
"30-APR-2024","MTNL","Maha Tel Nigam Ltd.","ANKITA VISHAL SHAH","SELL","22,16,310","39.90","-"
"30-APR-2024","NAMAN","Naman In-Store (India) L","MONEYWISE FINANCIAL SERVICES PRIVATE LTD","SELL","1,15,200","115.32","-"
"30-APR-2024","NAMAN","Naman In-Store (India) L","SMC GLOBAL SECURITIES LIMITED","BUY","1,10,400","115.34","-"
"30-APR-2024","NAMAN","Naman In-Store (India) L","SMC GLOBAL SECURITIES LIMITED","SELL","1,600","115.50","-"
"30-APR-2024","NGIL","Nakoda Group of Ind. Ltd","CITADEL SECURITIES INDIA MARKETS PRIVATE LIMITED","BUY","1,13,652","59.63","-"
"30-APR-2024","NGIL","Nakoda Group of Ind. Ltd","CITADEL SECURITIES INDIA MARKETS PRIVATE LIMITED","SELL","1,05,524","60.78","-"
"30-APR-2024","NGIL","Nakoda Group of Ind. Ltd","KAMBALAPALLY JAYAVARDHAN REDDY","BUY","88,764","61.60","-"
"30-APR-2024","NGIL","Nakoda Group of Ind. Ltd","KAMBALAPALLY JAYAVARDHAN REDDY","SELL","88,764","60.53","-"
"30-APR-2024","OBCL","Orissa Bengal Carrier Ltd","NK SECURITIES RESEARCH PRIVATE LIMITED","BUY","1,30,452","65.57","-"
"30-APR-2024","OBCL","Orissa Bengal Carrier Ltd","NK SECURITIES RESEARCH PRIVATE LIMITED","SELL","1,30,452","65.59","-"
"30-APR-2024","PDMJEPAPER","Pudumjee Paper Pro. Ltd","GRAVITON RESEARCH CAPITAL LLP","BUY","5,76,653","82.48","-"
"30-APR-2024","PDMJEPAPER","Pudumjee Paper Pro. Ltd","GRAVITON RESEARCH CAPITAL LLP","SELL","5,76,653","82.37","-"
"30-APR-2024","SABAR","Sabar Flex India Limited","HASMUKHLAL PITAMBERDAS PANCHAL","BUY","1,25,000","19.80","-"
"30-APR-2024","SABAR","Sabar Flex India Limited","THAKOR NAYANA CHANDUBHAI","SELL","1,25,000","19.80","-"
"30-APR-2024","SAKUMA","Sakuma Exports Limited","NIKHIL RAJESH SINGH","BUY","12,92,570","28.32","-"
"30-APR-2024","SAKUMA","Sakuma Exports Limited","NIKHIL RAJESH SINGH","SELL","9,00,000","28.30","-"
"30-APR-2024","SBFC","SBFC Finance Limited","ARPWOOD CAPITAL PRIVATE LIMITED","SELL","1,10,71,022","88.03","-"
"30-APR-2024","SBFC","SBFC Finance Limited","ARPWOOD PARTNERS INVESTMENT ADVISORS LLP","SELL","4,51,09,526","88.00","-"
"30-APR-2024","SBFC","SBFC Finance Limited","CUSTODY BANK OF JAPAN LTD RE RB AMUNDI INDIA SMALL CAP EQUITY MOTHER FUND","BUY","1,13,63,636","88.00","-"
"30-APR-2024","SBFC","SBFC Finance Limited","MORGAN STANLEY ASIA SINGAPORE PTE","BUY","68,74,257","88.00","-"
"30-APR-2024","SBFC","SBFC Finance Limited","SBI MUTUAL FUND","BUY","1,93,18,181","88.00","-"
"30-APR-2024","SCML","Sharp Chucks N Machines L","LATHE DERIVATIVES TRADING PRIVATE LIMITED .","BUY","98,000","115.29","-"
"30-APR-2024","SCML","Sharp Chucks N Machines L","LATHE DERIVATIVES TRADING PRIVATE LIMITED .","SELL","66,000","114.33","-"
"30-APR-2024","SIGNORIA","Signoria Creation Limited","OREGANO LIFE PRIVATE LIMITED","SELL","38,000","147.90","-"
"30-APR-2024","SINTERCOM","Sintercom India Limited","BELLWETHER CAPITAL PRIVATE LIMITED","BUY","1,70,036","125.15","-"
"30-APR-2024","SINTERCOM","Sintercom India Limited","KIFS INTERNATIONAL LLP","BUY","19,537","126.92","-"
"30-APR-2024","SINTERCOM","Sintercom India Limited","KIFS INTERNATIONAL LLP","SELL","2,20,702","125.58","-"
"30-APR-2024","SUMEETINDS","Sumeet Ind Limited","ESAAR (INDIA) LIMITED","SELL","15,69,924","2.13","-"
"30-APR-2024","SUMEETINDS","Sumeet Ind Limited","PROFIN COMMODITIES PRIVATE LIMITED","BUY","10,00,000","2.15","-"
"30-APR-2024","TRU","TruCap Finance Limited","NIVL IT SERVICES PRIVATE LIMITED","BUY","10,00,000","68.95","-"
"30-APR-2024","VASCONEQ","Vascon Engineers Ltd","CRONY VYAPAR PVT LTD","BUY","25,38,449","77.35","-"
"30-APR-2024","VASCONEQ","Vascon Engineers Ltd","CRONY VYAPAR PVT LTD","SELL","21,52,265","77.23","-"
